nt, t, solve_time
866, 8.66000, 24.72492
867, 8.67000, 24.45932
868, 8.68000, 23.22805
869, 8.69000, 17.04761
870, 8.70000, 14.46894
871, 8.71000, 25.09956
872, 8.72000, 23.39696
873, 8.73000, 29.83156
874, 8.74000, 20.72376
875, 8.75000, 22.48068
876, 8.76000, 19.64364
877, 8.77000, 20.98853
878, 8.78000, 22.57105
879, 8.79000, 19.92136
880, 8.80000, 22.07163
881, 8.81000, 21.08820
882, 8.82000, 26.11596
883, 8.83000, 22.85985
884, 8.84000, 26.28615
885, 8.85000, 28.93471
886, 8.86000, 31.29847
887, 8.87000, 23.41434
888, 8.88000, 23.81075
889, 8.89000, 19.28609
890, 8.90000, 21.27397
891, 8.91000, 19.38021
892, 8.92000, 17.97596
893, 8.93000, 20.72215
894, 8.94000, 19.60026
895, 8.95000, 25.94091
896, 8.96000, 26.91511
897, 8.97000, 29.82429
898, 8.98000, 29.62329
899, 8.99000, 25.13132
900, 9.00000, 22.68122
901, 9.01000, 15.73970
902, 9.02000, 15.07415
903, 9.03000, 18.59125
904, 9.04000, 23.78596
905, 9.05000, 28.60718
906, 9.06000, 22.48166
907, 9.07000, 19.83763
908, 9.08000, 17.47862
909, 9.09000, 16.61144
910, 9.10000, 18.11511
911, 9.11000, 26.74218
912, 9.12000, 27.37829
913, 9.13000, 26.34308
914, 9.14000, 18.70690
915, 9.15000, 20.68496
916, 9.16000, 24.61970
917, 9.17000, 25.92579
918, 9.18000, 28.77403
919, 9.19000, 30.21131
920, 9.20000, 24.83392
921, 9.21000, 22.89480
922, 9.22000, 21.49723
923, 9.23000, 22.65144
924, 9.24000, 24.49761
925, 9.25000, 23.88167
926, 9.26000, 25.61236
927, 9.27000, 25.11891
928, 9.28000, 27.61740
929, 9.29000, 25.42547
930, 9.30000, 17.99101
931, 9.31000, 24.33242
932, 9.32000, 25.61654
933, 9.33000, 28.31752
934, 9.34000, 25.20988
935, 9.35000, 21.22309
936, 9.36000, 20.66172
937, 9.37000, 20.35338
938, 9.38000, 27.60509
939, 9.39000, 26.39688
940, 9.40000, 25.88316
941, 9.41000, 27.86659
942, 9.42000, 25.31383
943, 9.43000, 23.98136
944, 9.44000, 24.43731
945, 9.45000, 17.34654
946, 9.46000, 18.64145
947, 9.47000, 14.56743
948, 9.48000, 18.64513
949, 9.49000, 26.96152
950, 9.50000, 21.38638
951, 9.51000, 20.63636
952, 9.52000, 22.01409
953, 9.53000, 26.00892
954, 9.54000, 29.10331
955, 9.55000, 25.24996
956, 9.56000, 28.59608
957, 9.57000, 27.82110
958, 9.58000, 26.43918
959, 9.59000, 20.90204
960, 9.60000, 23.09201
961, 9.61000, 23.00157
962, 9.62000, 25.05729
963, 9.63000, 26.16560
964, 9.64000, 29.20451
965, 9.65000, 21.11721
966, 9.66000, 21.11258
967, 9.67000, 24.33281
968, 9.68000, 20.38943
969, 9.69000, 25.21158
970, 9.70000, 27.11046
971, 9.71000, 21.73310
972, 9.72000, 25.80960
973, 9.73000, 26.09813
974, 9.74000, 24.10660
975, 9.75000, 27.58662
976, 9.76000, 24.05124
977, 9.77000, 25.84735
978, 9.78000, 27.27093
979, 9.79000, 26.60333
980, 9.80000, 21.64346
981, 9.81000, 19.66529
982, 9.82000, 25.80619
983, 9.83000, 26.36919
984, 9.84000, 26.14366
985, 9.85000, 25.22992
986, 9.86000, 21.72901
987, 9.87000, 22.92103
988, 9.88000, 20.95641
989, 9.89000, 23.23500
990, 9.90000, 29.56683
991, 9.91000, 24.60489
992, 9.92000, 21.02204
993, 9.93000, 24.09935
994, 9.94000, 21.37156
995, 9.95000, 20.29537
996, 9.96000, 22.72589
